src,dst
197193,91207
34955,118719
26028,37426
137325,61365
96757,24437
105850,48558
131558,7847
145250,202273
120139,107545
111992,152879
10795,13822
187508,133370
2450,38647
114919,68967
152617,59965
45253,25133
25133,45253
85967,116500
153328,98740
171714,127703
183491,146441
183491,146441
71224,209909
47358,196834
20754,122617
134017,146034
39985,146950
66685,181613
156894,176755
47369,64477
20743,133234
18681,180948
176755,24884
200495,130560
122194,79748
122194,170046
140444,107256
184883,16573
196725,68256
162794,109856
2450,148341
11422,45253
175270,98428
149247,190212
59800,37426
107821,88855
107821,211307
211031,18198
217439,60198
179686,123048
39985,146950
149281,95898
99505,119060
34537,139343
105782,195217
135661,52983
100240,43320
17409,197017
161645,56603
196725,68256
109948,74126
142670,213008
50777,77574
77574,50777
99505,89447
109948,74126
215434,41500
27958,138961
10207,17409
181879,157124
52983,135661
136036,34017
16462,148954
34753,104250
109948,135380
154628,148872
135661,52983
126929,153532
208269,173848
50777,77574
185280,30714
7024,162522
69769,64525
69769,64525
99287,91790
33364,132654
137394,4176
100240,43320
132093,34464
170126,128451
2202,177211
199774,36177
154723,198855
70219,2638
124066,9215
7463,86935
194590,41652
138422,200305
202982,103104
157083,190991
3089,168902
155037,76863
138199,37146
76397,96858
102577,14864
4745,101084
150110,109390
192835,92611
107256,72135
119322,132654
66819,43320
96858,24064
21801,153328
132654,189802
86695,94838
191676,179852
36455,74199
76397,96858
75475,17799
123048,179686
69656,59799
9737,115699
1759,121404
154193,131371
3297,82347
24376,30571
96858,76397
89447,118228
39985,146950
88855,107821
56966,24303
47671,52011
136036,152938
39985,143205
78205,158478
103112,209228
209228,103112
96858,76397
152617,118610
88107,127441
128146,103749
93340,172736
96858,76397
41314,107950
173848,200368
78205,158478
208462,139343
130486,47369
11822,50203
85957,110760
4258,89650
180440,87124
26531,137356
179852,83726
16573,140444
155656,88107
92479,37505
211307,102611
119962,32883
50415,80608
152915,172072
87738,111624
132231,47369
148593,109582
187508,131150
88107,127441
32428,172128
45253,216464
43320,66819
114919,92158
155424,132093
149247,24963
216749,42317
124618,197146
124618,42178
55153,200964
195116,57191
104073,172431
96858,76397
177211,143590
180044,213008
86695,165604
10881,202273
170286,112865
138745,77769
181395,179893
8299,163788
177753,78594
138663,96089
126672,174651
150542,76030
172896,36888
132654,211090
187637,4089
128451,170126
119198,187508
148426,170961
209948,184617
2638,70219
30857,4811
86935,7463
58775,200495
78205,158478
141251,76211
136036,24790
112865,146950
76211,158974
203615,163119
136036,83964
89447,83369
132654,119060
76137,202273
181613,66685
80732,127763
130560,876
130560,876
76030,150542
150542,131305
129310,187508
96858,176755
76397,96858
169779,84867
75451,203297
18332,75451
131163,75451
180249,196545
20311,114640
187637,4089
99793,24219
37450,112865
132231,47369
21678,52372
58775,130560
26173,50569
99793,132654
109948,161632
180440,87124
170961,89650
216026,216099
146929,155899
75451,37402
190371,209948
149199,194828
43160,135380
171714,127703
27741,160723
180249,194603
185280,64711
191164,116500
188067,154163
72013,206253
197637,208563
9078,61195
3089,168902
182468,125967
133370,182468
163304,83726
88036,53801
156740,180987
176973,101922
206772,164850
146055,50091
154100,132093
125967,133370
124111,65573
181879,117988
45253,176755
199774,139856
207346,63941
172431,94282
110760,85957
217165,68967
120139,5327
120139,103104
50888,31456
9456,184135
163119,80732
149148,90112
4195,106656
4195,106656
66819,43320
66819,43320
3089,168902
206896,69650
64477,47369
32867,188195
219627,91122
25353,101692
152693,163822
82347,3297
35845,96858
165658,4195
14289,4195
16573,140444
114640,20311
162458,131141
128451,68208
2450,20157
86115,98854
48766,72786
96858,145871
43148,140129
190371,82470
181613,66685
22146,157083
76397,96858
43320,66819
199722,192595
89447,119060
89664,127511
49968,9529
96858,76397
7919,204117
120448,131240
26028,37426
137356,121800
87854,61195
138157,190458
142360,101838
7602,146055
124111,174651
69656,72135
191826,89447
92800,187508
109948,135380
176755,45253
41369,110714
217479,71224
92158,109806
26034,96121
132654,33364
138157,190458
119060,191826
69833,90291
155892,90443
135380,161632
76397,96858
29219,152947
216026,216099
157946,173171
187208,11122
5330,38025
38025,5330
202273,76137
33364,132654
166591,16309
76397,96858
57601,177091
49108,209570
197193,24824
96858,176755
47224,176755
43320,66819
217165,68967
182261,135380
119322,36177
75475,17799
17799,75475
80732,163119
92800,197146
145871,96858
42805,123816
139343,13608
138157,190458
9529,49968
158478,78205
26792,135175
37426,206704
117302,143357
100934,211880
4745,194512
37471,92078
208615,23087
92800,187508
187508,92800
170896,156953
89447,81226
133234,208208
140652,136036
37426,26028
16529,140534
115885,86935
12397,129310
24557,197362
38726,136036
92611,87606
209570,72486
116204,111624
183314,143590
117022,38006
195124,98733
161632,135380
74199,169132
68190,9215
163735,173372
181613,12026
18736,214778
199241,199076
59799,47577
66157,180987
159699,3449
146222,763
96858,76397
216099,216026
92800,197146
53767,23165
107821,88855
102369,120448
163119,3503
27707,103749
180571,150542
143672,131890
61222,131205
10129,127511
60198,156953
58775,121297
58775,200495
106043,79122
135380,161632
166845,20743
163217,31647
205566,181613
139343,49115
158989,218300
137277,22146
152454,13110
56966,198769
205739,37095
201518,179686
212574,137277
16081,146055
41314,107950
22132,200687
107821,88855
22146,172128
85762,195891
96743,93626
172128,32428
61195,87854
66819,43320
29219,152947
30714,64711
91207,67048
117993,138157
139343,208462
209570,72486
83479,179852
65573,15938
94282,85642
137356,34662
59799,91790
20311,183458
135380,161632
106043,79122
49503,56603
19691,47094
211090,132654
215434,41500
211307,102611
134289,199967
217947,179714
9791,127511
173848,208269
85724,82250
187508,92800
204229,100455
13608,184135
58775,200495
44173,124784
208269,173848
123941,119322
128451,139856
98733,195124
162458,140534
149111,43320
112865,18587
85642,150824
196725,179686
196725,179686
109582,91928
23685,92611
135380,161632
132231,132654
30571,69976
127511,9791
172128,157083
183148,128893
82951,193295
144503,30931
144503,30931
62531,135195
197193,24824
2907,129386
177182,211307
88855,107821
104250,34753
137228,34753
206896,182381
182381,206896
17556,65307
9912,154723
134646,23087
86115,98854
91564,127376
143205,124011
112689,16621
74126,101692
136036,136401
208462,13822
175948,118798
202825,198855
12491,151894
177753,78594
125681,52145
162522,183098
85762,142391
72938,133234
154100,132093
154100,132093
136031,150421
155892,90443
190371,97049
212781,94551
24790,136036
65524,38120
139343,13608
212249,28166
94501,33769
54675,208269
43911,45079
102960,57461
49115,139343
47369,131205
123941,119322
91389,128451
36888,217266
143549,159430
138640,99505
89447,99505
176755,145871
168551,159174
121310,200368
191164,170862
37750,109610
2450,185523
127036,80606
209228,131205
34619,4811
180704,43320
172024,55022
24790,30931
43320,152598
191184,60338
175107,83748
11909,197675
180704,43320
102960,20754
105850,48558
143672,131890
144883,199967
97957,35028
138157,190458
88484,176755
75999,127511
57227,14972
114640,174712
120780,212249
109582,87738
163304,83479
206704,37426
194603,125967
170126,128451
148061,179571
179893,181395
76397,96858
158128,15799
15799,6314
177211,183535
12359,75451
131846,199076
63990,162868
108606,72786
160045,127036
48494,150542
61195,87854
144503,30931
136036,30931
177090,132093
71764,122617
139856,84760
199774,139856
180440,170781
174651,190371
69495,35028
160447,61565
145871,96858
7847,66819
207062,133234
168902,3089
34464,17532
122194,394
33858,72135
37426,8299
48989,85762
217378,27640
197955,181186
75999,180650
28179,63990
92800,187508
40821,16529
86130,71867
35589,149199
83479,83726
12397,16309
75475,17799
131890,143672
176755,133972
23087,133431
180614,177211
215305,123816
135114,85845
103104,112289
183798,82347
99868,127511
209909,1433
180704,43320
13118,92800
59799,66819
101692,25353
4995,52024
131141,162458
190646,157508
143205,47369
13118,187508
102611,211307
109856,31647
218557,193418
148426,89650
83964,188674
18253,3238
181298,123536
144493,96778
161632,135380
210416,18198
127441,178437
69485,92843
145871,96858
45334,70219
172128,24303
87235,110760
206497,110452
62671,97049
136469,178327
110019,200060
162921,85944
217378,27640
210798,154747
217165,7847
64310,4811
57227,202122
88855,107821
135195,204268
122477,212298
93821,87854
34662,35986
35986,137356
68394,204890
1433,82342
211307,102611
171390,105803
49968,9529
92158,109806
12397,129310
91790,59799
109582,47369
173848,208269
180044,213008
47577,95898
159696,185973
169132,132654
89650,170961
27297,200792
209909,195714
6578,94305
52145,32503
114919,92158
83964,188674
213008,162458
182468,88036
170896,156953
199774,110760
194603,125967
131890,143672
152947,29219
36177,132231
170286,112865
112689,140936
62150,135607
16621,112689
73039,128989
103244,63381
12397,161541
22928,15938
89821,126444
165619,161538
165499,188179
42731,120139
174712,114640
202273,152938
6215,162801
120139,68967
205129,125222
2907,183394
199623,83726
130438,137356
134646,23087
37471,100418
100011,99189
114919,43138
92158,43138
114919,92158
93340,100455
29744,198855
100588,191231
2907,119831
93667,119373
132654,211090
33797,56603
184883,43160
11422,109586
58775,112025
186565,92158
57466,87606
146929,44173
124784,146929
124784,44173
93689,160204
161632,135380
120448,45738
19691,103244
59799,98950
187508,92800
102611,211307
92158,39459
16497,108772
94282,57466
91928,99868
39825,172736
6777,57601
206497,181267
17178,212781
194257,124111
219627,120448
123906,5703
179835,139459
180614,201143
91790,59799
59799,69862
4811,64310
87606,94282
207062,133234
206497,110452
132654,157418
118075,178114
177753,14592
69491,74206
53405,180645
51000,32883
57461,10928
90291,207898
3238,211145
214505,195714
13110,198769
196725,68256
120683,93322
33858,176755
119322,207062
4195,138066
81275,96089
72643,20754
154628,148872
73882,20743
13047,84867
68967,198480
25133,85762
124280,196725
152617,206307
208480,67191
101681,30714
217266,36888
217165,7847
165232,85762
180645,53405
75475,17799
26405,209228
143205,124011
77574,50777
158356,128727
120448,23916
20754,204213
164128,161632
175270,89738
185973,76046
85865,127511
71482,127511
130464,9581
32161,71470
99793,52011
133234,207062
130486,19658
125967,193181
57461,10928
125885,185195
148954,170935
172128,24303
187508,217439
24376,120139
142670,124857
142670,162458
171714,51656
58775,112025
18736,214778
137356,34662
91895,33364
87235,210779
174980,179893
124111,194257
931,139459
72486,209570
42731,68967
92611,87606
58775,112268
154747,210798
7382,6150
59346,6150
93667,119373
4811,64310
217378,149148
61195,9078
164850,125772
110452,146929
159430,112718
2450,76964
9912,29593
27741,155525
176755,96858
45738,120448
96778,144493
85762,36643
154100,53405
218321,154100
149832,180645
213008,164128
69976,56455
84226,54884
54884,198855
96858,72003
145871,172997
92800,187508
195714,209909
112865,132780
149199,35589
31826,43160
170286,103194
18736,214778
96858,72003
180249,13386
209909,184363
152693,163822
209228,26405
90291,69833
90291,69833
103194,170286
191164,95200
125967,27741
166535,195721
211277,7644
179852,204229
43160,31826
101681,193483
38153,20055
160045,80606
91895,33364
209657,109582
125967,27741
97049,53235
63682,177169
198769,13110
172128,24303
64477,211307
204229,179852
126267,56603
83571,65830
190212,192283
207245,132654
24219,132654
209909,214505
163150,36177
33642,1433
176755,209570
132654,154628
34662,137356
162204,204213
64310,4811
58906,187637
177169,63682
165963,125914
114919,186565
39459,114919
56321,78902
46157,45253
212249,7603
107207,212249
183098,162522
121997,172128
205639,165259
64477,23087
53235,97049
206704,37426
44952,71550
69495,35028
170961,148426
186565,43138
47362,121858
23916,120448
46823,34662
76241,183098
16497,158821
140260,105616
112770,104457
88855,107821
135409,144979
4195,9791
37426,214778
58143,206704
132654,132231
132654,52011
101692,99505
170126,54172
27741,125967
58071,111749
119908,114777
165963,120163
202273,35053
60304,102960
125967,128451
17799,75475
118075,178114
16309,12397
121349,10207
123816,24761
94551,156894
161632,135380
181613,143672
214585,163025
214585,163025
45253,46157
172394,23723
23723,172394
131371,154193
12397,16309
161489,24219
174712,114640
130486,172696
126916,217439
161192,57461
16573,42188
23180,178034
12491,205312
12491,87999
52059,137394
38153,20055
180704,149111
149688,211307
131205,61222
161862,132231
34491,167599
191601,10207
40651,200103
54591,124618
192227,96121
121349,142106
137394,52059
78733,39258
190979,59799
26405,209228
167656,13608
2907,183394
48494,173229
97049,53235
153708,63917
162458,141171
137394,89525
170286,103194
11445,204960
58394,122477
18031,122477
21926,177114
126916,217439
133061,114999
154970,151040
126176,34365
20087,205919
8088,85762
143830,87292
183394,2907
2907,183394
138663,81275
93689,137900
83964,132654
95018,134693
133104,117302
139459,931
118332,50210
93018,83464
72643,20754
68019,114999
133972,72003
119322,20743
95116,203112
8972,76119
194257,124111
197840,146228
54884,84226
126954,152617
217666,110497
217666,110497
24064,101960
16822,39367
148954,153708
20055,38153
76397,96858
200368,192003
110536,99988
163762,52011
126916,217439
151654,22132
96121,145989
188067,181513
73589,4000
22132,151654
215666,213760
211307,97255
8088,85762
207062,20743
134459,125967
207898,90291
133370,103112
122617,72643
110497,6749
211307,64477
142944,27804
107207,212249
88855,160949
212185,135799
125885,133061
132654,111570
126954,128736
45209,74206
53235,97049
25741,14708
144796,127043
21892,93340
20087,207102
155539,200629
61195,93821
181963,45749
179686,68256
68256,196725
85762,35272
23087,134646
17409,20683
124784,146929
161632,155656
17178,212781
129308,9737
62706,7463
211307,64477
161862,138855
5327,194157
202007,204213
204374,52466
63596,216398
28153,111570
104002,183211
138983,99793
101003,166972
33367,204213
22132,151654
66928,121349
152617,156109
152617,68741
145989,96121
4,193295
115925,11212
12359,195646
27510,3609
8088,87124
52059,137394
11021,56773
20683,17409
31658,5327
188960,44077
211090,132654
89525,52059
13608,93018
49923,124922
27510,3609
13386,5327
33769,22570
7463,155468
38153,20055
194257,22928
157639,52011
8820,56347
175270,89738
139343,89738
58775,69733
213955,85957
132093,177091
217680,75451
162036,185280
56603,33797
68603,115718
96743,166484
27346,8088
123338,138150
91564,62996
95102,135409
